token	specif
解放运动	-0.28988094173560935
议长	-0.28988094173560935
频频	-0.28988094173560935
壮丽	-0.28988094173560935
敢于	-0.28988094173560935
不知不觉	-0.28988094173560935
对埃	-0.28988094173560935
俄方	-0.28988094173560935
王帆	-0.28988094173560935
焦点	-0.28988094173560935
之手	-0.28988094173560935
行动计划	-0.28988094173560935
巧合	-0.28988094173560935
坝体	-0.28988094173560935
福建省	-0.28988094173560935
第一条	-0.28988094173560935
阿尔卡	-0.28988094173560935
巨额	-0.28988094173560935
贸易系	-0.28988094173560935
丁宫	-0.28988094173560935
131.7	-0.28988094173560935
培训班	-0.28988094173560935
适应性	-0.28988094173560935
财团	-0.28988094173560935
战略规划	-0.28988094173560935
回顾历史	-0.28988094173560935
护送	-0.28988094173560935
金融时报	-0.28988094173560935
库存	-0.28988094173560935
之花	-0.28988094173560935
弗伦奇	-0.28988094173560935
迈克尔	-0.28988094173560935
北蒙	-0.28988094173560935
充满信心	-0.28988094173560935
所用	-0.28988094173560935
陆德明	-0.28988094173560935
梦想成真	-0.28988094173560935
2021	-0.28988094173560935
花岗岩	-0.28988094173560935
肩负着	-0.28988094173560935
进度	-0.28988094173560935
特意	-0.28988094173560935
广袤	-0.28988094173560935
帆影	-0.28988094173560935
斯洛伐克	-0.28988094173560935
贡献率	-0.28988094173560935
结出	-0.28988094173560935
温暖	-0.28988094173560935
时间跨度	-0.28988094173560935
华中	-0.28988094173560935
高科技	-0.28988094173560935
埃米尔	-0.28988094173560935
索博特卡	-0.28988094173560935
18.2%	-0.28988094173560935
事关	-0.28988094173560935
握手	-0.28988094173560935
艾因	-0.28988094173560935
摩西	-0.28988094173560935
存有	-0.28988094173560935
乌副	-0.28988094173560935
183	-0.28988094173560935
长长的	-0.28988094173560935
大会	-0.28988094173560935
批发	-0.28988094173560935
繁华	-0.28988094173560935
灯火通明	-0.28988094173560935
可观	-0.28988094173560935
货物贸易	-0.28988094173560935
放飞	-0.28988094173560935
颁布	-0.28988094173560935
摇铃	-0.28988094173560935
沈扬	-0.28988094173560935
上将	-0.28988094173560935
其身	-0.28988094173560935
一项项	-0.28988094173560935
以我为主	-0.28988094173560935
44.1%	-0.28988094173560935
深远影响	-0.28988094173560935
第三方	-0.28988094173560935
联合国粮农组织	-0.28988094173560935
沿跨	-0.28988094173560935
偏低	-0.28988094173560935
环节	-0.28988094173560935
接力	-0.28988094173560935
家境贫寒	-0.28988094173560935
外来干涉	-0.28988094173560935
愿景图	-0.28988094173560935
举例	-0.28988094173560935
贫苦人家	-0.28988094173560935
孤独	-0.28988094173560935
伊协	-0.28988094173560935
非常明显	-0.28988094173560935
亿条	-0.28988094173560935
中工	-0.28988094173560935
刘键	-0.28988094173560935
调度	-0.28988094173560935
远景规划	-0.28988094173560935
财年	-0.28988094173560935
普通	-0.28988094173560935
黄日涵	-0.28988094173560935
跨入	-0.28988094173560935
国在	-0.28988094173560935
上升期	-0.28988094173560935
电影节	-0.28988094173560935
零售业	-0.28988094173560935
该校	-0.28988094173560935
监测	-0.28988094173560935
准则	-0.28988094173560935
琉璃	-0.28988094173560935
来源国	-0.28988094173560935
21.6%	-0.28988094173560935
经洽	-0.28988094173560935
当代文学	-0.28988094173560935
8203.93	-0.28988094173560935
千帆	-0.28988094173560935
填补	-0.28988094173560935
按下	-0.28988094173560935
海合会	-0.28988094173560935
第二个	-0.28988094173560935
不顾	-0.28988094173560935
深加工	-0.28988094173560935
名声	-0.28988094173560935
首选	-0.28988094173560935
160	-0.28988094173560935
沿边	-0.28988094173560935
亲人	-0.28988094173560935
聚力	-0.28988094173560935
广卉	-0.28988094173560935
各个领域	-0.28988094173560935
绕过	-0.28988094173560935
勘探	-0.28988094173560935
办学	-0.28988094173560935
任	-0.28988094173560935
案例	-0.28988094173560935
的确	-0.28988094173560935
不断丰富	-0.28988094173560935
石化工业	-0.28988094173560935
融	-0.28988094173560935
社会福利	-0.28988094173560935
要冲	-0.28988094173560935
桩基	-0.28988094173560935
打破	-0.28988094173560935
非政府	-0.28988094173560935
外宾	-0.28988094173560935
多宝舶	-0.28988094173560935
礼炮	-0.28988094173560935
五中全会	-0.28988094173560935
多方位	-0.28988094173560935
仅为	-0.28988094173560935
致开幕词	-0.28988094173560935
拉脱维亚	-0.28988094173560935
阿尔万	-0.28988094173560935
数千年	-0.28988094173560935
诉说着	-0.28988094173560935
大西洋	-0.28988094173560935
捕鱼	-0.28988094173560935
缺失	-0.28988094173560935
外交官	-0.28988094173560935
重振	-0.28988094173560935
拉开序幕	-0.28988094173560935
多元	-0.28988094173560935
战略地位	-0.28988094173560935
双赢	-0.28988094173560935
马士基	-0.28988094173560935
自贸	-0.28988094173560935
成本	-0.28988094173560935
经济效益	-0.28988094173560935
制药	-0.28988094173560935
13.8%	-0.28988094173560935
120.3	-0.28988094173560935
一月	-0.28988094173560935
隆加	-0.28988094173560935
权衡	-0.28988094173560935
紧跟	-0.28988094173560935
受邀	-0.28988094173560935
贺禹	-0.28988094173560935
客人	-0.28988094173560935
土	-0.28988094173560935
尤为	-0.28988094173560935
匮乏	-0.28988094173560935
交通网	-0.28988094173560935
港区	-0.28988094173560935
埋葬	-0.28988094173560935
欧美	-0.28988094173560935
根基	-0.28988094173560935
冰冰	-0.28988094173560935
不免	-0.28988094173560935
俄罗斯科学院	-0.28988094173560935
受害者	-0.28988094173560935
扼	-0.28988094173560935
互不侵犯	-0.28988094173560935
规范	-0.28988094173560935
五湖四海	-0.28988094173560935
班次	-0.28988094173560935
贾帕克萨	-0.28988094173560935
深刻含义	-0.28988094173560935
5044	-0.28988094173560935
容	-0.28988094173560935
自由港	-0.28988094173560935
良多	-0.28988094173560935
新西伯利亚	-0.28988094173560935
浇筑	-0.28988094173560935
颠沛流离	-0.28988094173560935
用心	-0.28988094173560935
大举	-0.28988094173560935
畜牧	-0.28988094173560935
不断涌现	-0.28988094173560935
阿塔	-0.28988094173560935
旅游业	-0.28988094173560935
联络员	-0.28988094173560935
阿依吐尔逊	-0.28988094173560935
阿根廷	-0.28988094173560935
套港	-0.28988094173560935
戏剧学院	-0.28988094173560935
马钢	-0.28988094173560935
和解	-0.28988094173560935
写字楼	-0.28988094173560935
家家户户	-0.28988094173560935
争取时间	-0.28988094173560935
环连	-0.28988094173560935
更进一步	-0.28988094173560935
楚言	-0.28988094173560935
回合	-0.28988094173560935
城市论坛	-0.28988094173560935
9500	-0.28988094173560935
风情	-0.28988094173560935
佐科	-0.28988094173560935
中泰	-0.28988094173560935
如果说	-0.28988094173560935
郑一晗	-0.28988094173560935
使沙中	-0.28988094173560935
布雷	-0.28988094173560935
对策	-0.28988094173560935
显	-0.28988094173560935
捕捉	-0.28988094173560935
加深了解	-0.28988094173560935
杀伤性	-0.28988094173560935
肯尼亚	-0.28988094173560935
大方向	-0.28988094173560935
事故率	-0.28988094173560935
事务部	-0.28988094173560935
编钟	-0.28988094173560935
两台	-0.28988094173560935
马苏德	-0.28988094173560935
铺	-0.28988094173560935
施策	-0.28988094173560935
会带	-0.28988094173560935
抢	-0.28988094173560935
李逸达	-0.28988094173560935
全面落实	-0.28988094173560935
普尔	-0.28988094173560935
攫取	-0.28988094173560935
伯努瓦	-0.28988094173560935
两名	-0.28988094173560935
出发点	-0.28988094173560935
地仅	-0.28988094173560935
稳步增长	-0.28988094173560935
无国界	-0.28988094173560935
3.02	-0.28988094173560935
心脏	-0.28988094173560935
批示	-0.28988094173560935
和平利用	-0.28988094173560935
无限	-0.28988094173560935
拉里	-0.28988094173560935
指数	-0.28988094173560935
土建工程	-0.28988094173560935
王宗凯	-0.28988094173560935
发电量	-0.28988094173560935
植根于	-0.28988094173560935
勃勃生机	-0.28988094173560935
375.5	-0.28988094173560935
坟墓	-0.28988094173560935
非关税	-0.28988094173560935
火电	-0.28988094173560935
靠	-0.28988094173560935
听萨	-0.28988094173560935
歌唱家	-0.28988094173560935
日巴	-0.28988094173560935
炎热	-0.28988094173560935
多维奇	-0.28988094173560935
2025	-0.28988094173560935
系列	-0.28988094173560935
走活	-0.28988094173560935
韩晓明	-0.28988094173560935
首年	-0.28988094173560935
电商	-0.28988094173560935
主任委员	-0.28988094173560935
铁道部长	-0.28988094173560935
管理制度	-0.28988094173560935
心声	-0.28988094173560935
晚上	-0.28988094173560935
能否	-0.28988094173560935
城市轨道	-0.28988094173560935
佐戈	-0.28988094173560935
反响	-0.28988094173560935
学	-0.28988094173560935
为何	-0.28988094173560935
撰文	-0.28988094173560935
废物	-0.28988094173560935
水等	-0.28988094173560935
固然	-0.28988094173560935
64.9	-0.28988094173560935
帧	-0.28988094173560935
资金流	-0.28988094173560935
政治学家	-0.28988094173560935
抑制	-0.28988094173560935
坐落于	-0.28988094173560935
国资委	-0.28988094173560935
存些	-0.28988094173560935
广核	-0.28988094173560935
物流业	-0.28988094173560935
中国社科院	-0.28988094173560935
1967	-0.28988094173560935
界限	-0.28988094173560935
承建方	-0.28988094173560935
60%	-0.28988094173560935
3500	-0.28988094173560935
连天	-0.28988094173560935
厚望	-0.28988094173560935
兼济	-0.28988094173560935
巡回展	-0.28988094173560935
新港	-0.28988094173560935
八分	-0.28988094173560935
服务水平	-0.28988094173560935
绒业	-0.28988094173560935
造林	-0.28988094173560935
援建	-0.28988094173560935
高校	-0.28988094173560935
大势	-0.28988094173560935
失业率	-0.28988094173560935
当地人	-0.28988094173560935
否则	-0.28988094173560935
及面	-0.28988094173560935
大幅提高	-0.28988094173560935
受到破坏	-0.28988094173560935
传染病	-0.28988094173560935
麦加	-0.28988094173560935
科内	-0.28988094173560935
巴统	-0.28988094173560935
责无旁贷	-0.28988094173560935
建筑群	-0.28988094173560935
拟	-0.28988094173560935
强	-0.28988094173560935
俄新社	-0.28988094173560935
量	-0.28988094173560935
萨德	-0.28988094173560935
远东地区	-0.28988094173560935
贵宾	-0.28988094173560935
坎	-0.28988094173560935
起始	-0.28988094173560935
已同	-0.28988094173560935
长期性	-0.28988094173560935
法尔	-0.28988094173560935
货运业	-0.28988094173560935
穷大方	-0.28988094173560935
所言	-0.28988094173560935
国务院新闻办	-0.28988094173560935
氛围	-0.28988094173560935
阳光	-0.28988094173560935
电厂	-0.28988094173560935
尼尔	-0.28988094173560935
第三个	-0.28988094173560935
更想	-0.28988094173560935
缔结	-0.28988094173560935
加泰罗尼亚	-0.28988094173560935
功能区	-0.28988094173560935
四方	-0.28988094173560935
外交政策	-0.28988094173560935
不错	-0.28988094173560935
充电	-0.28988094173560935
云南省	-0.28988094173560935
洽谈会	-0.28988094173560935
远方来	-0.28988094173560935
圆梦	-0.28988094173560935
空中走廊	-0.28988094173560935
影	-0.28988094173560935
远不止	-0.28988094173560935
日程	-0.28988094173560935
核心理念	-0.28988094173560935
足音	-0.28988094173560935
队伍	-0.28988094173560935
真切	-0.28988094173560935
第五	-0.28988094173560935
于己	-0.28988094173560935
多渠道	-0.28988094173560935
驻巴	-0.28988094173560935
巴克图	-0.28988094173560935
2677	-0.28988094173560935
1956	-0.28988094173560935
漂港	-0.28988094173560935
广电	-0.28988094173560935
雁阵	-0.28988094173560935
弥补	-0.28988094173560935
持续增长	-0.28988094173560935
新篇章	-0.28988094173560935
标本兼治	-0.28988094173560935
伊戈尔	-0.28988094173560935
化妆品	-0.28988094173560935
五星红旗	-0.28988094173560935
分支	-0.28988094173560935
石油勘探	-0.28988094173560935
卫浴	-0.28988094173560935
混乱	-0.28988094173560935
投行候	-0.28988094173560935
消费者	-0.28988094173560935
酒钢	-0.28988094173560935
洞	-0.28988094173560935
中塔	-0.28988094173560935
化工业	-0.28988094173560935
如是说	-0.28988094173560935
夹层	-0.28988094173560935
安保	-0.28988094173560935
敞开大门	-0.28988094173560935
书法家	-0.28988094173560935
研究部署	-0.28988094173560935
联手	-0.28988094173560935
空洞	-0.28988094173560935
笔者	-0.28988094173560935
电从	-0.28988094173560935
之春	-0.28988094173560935
希尔特	-0.28988094173560935
水流	-0.28988094173560935
插手	-0.28988094173560935
胡琴	-0.28988094173560935
担保	-0.28988094173560935
引发	-0.28988094173560935
持	-0.28988094173560935
犯罪	-0.28988094173560935
招标	-0.28988094173560935
千家万户	-0.28988094173560935
试验	-0.28988094173560935
风味	-0.28988094173560935
第六个	-0.28988094173560935
顾问	-0.28988094173560935
旺盛	-0.28988094173560935
14%	-0.28988094173560935
会以	-0.28988094173560935
译制	-0.28988094173560935
充盈	-0.28988094173560935
外向型	-0.28988094173560935
法新社	-0.28988094173560935
645.5	-0.28988094173560935
公路运输	-0.28988094173560935
很强	-0.28988094173560935
首部	-0.28988094173560935
范式	-0.28988094173560935
猛增	-0.28988094173560935
一分	-0.28988094173560935
力促	-0.28988094173560935
观看	-0.28988094173560935
就举	-0.28988094173560935
电力机车	-0.28988094173560935
创新能力	-0.28988094173560935
45%	-0.28988094173560935
畜牧业	-0.28988094173560935
国有资产	-0.28988094173560935
芭蕾	-0.28988094173560935
小路	-0.28988094173560935
16.7%	-0.28988094173560935
一把	-0.28988094173560935
精密	-0.28988094173560935
发言权	-0.28988094173560935
上不起	-0.28988094173560935
中国银行	-0.28988094173560935
商建	-0.28988094173560935
捐赠	-0.28988094173560935
东湾	-0.28988094173560935
顾捷	-0.28988094173560935
第四次	-0.28988094173560935
涌现	-0.28988094173560935
国务	-0.28988094173560935
张燕生	-0.28988094173560935
寄予	-0.28988094173560935
福山	-0.28988094173560935
超临界	-0.28988094173560935
变幻	-0.28988094173560935
车上	-0.28988094173560935
绵绵	-0.28988094173560935
同埃方	-0.28988094173560935
抵制	-0.28988094173560935
接连不断	-0.28988094173560935
必	-0.28988094173560935
阿里巴巴	-0.28988094173560935
败落	-0.28988094173560935
吹	-0.28988094173560935
屠宰	-0.28988094173560935
全国人大外事委员会	-0.28988094173560935
7300	-0.28988094173560935
联络	-0.28988094173560935
面前	-0.28988094173560935
动机	-0.28988094173560935
现阶段	-0.28988094173560935
杰出青年	-0.28988094173560935
参股	-0.28988094173560935
挂钩	-0.28988094173560935
货币贬值	-0.28988094173560935
斯特劳	-0.28988094173560935
输气管道	-0.28988094173560935
领袖	-0.28988094173560935
良好环境	-0.28988094173560935
驶入	-0.28988094173560935
多种手段	-0.28988094173560935
可行性研究	-0.28988094173560935
性	-0.28988094173560935
漂洋过海	-0.28988094173560935
尚未	-0.28988094173560935
尤马	-0.28988094173560935
教师	-0.28988094173560935
困境	-0.28988094173560935
水成	-0.28988094173560935
互为	-0.28988094173560935
奔涌	-0.28988094173560935
国旗	-0.28988094173560935
礼宾	-0.28988094173560935
公众	-0.28988094173560935
主席国	-0.28988094173560935
高层次	-0.28988094173560935
多份	-0.28988094173560935
周四	-0.28988094173560935
屈萌	-0.28988094173560935
额高达	-0.28988094173560935
伊核	-0.28988094173560935
六路	-0.28988094173560935
资金不足	-0.28988094173560935
保护主义	-0.28988094173560935
私营企业	-0.28988094173560935
渔舟唱晚	-0.28988094173560935
蒂姆	-0.28988094173560935
开栏	-0.28988094173560935
减小	-0.28988094173560935
悬挂	-0.28988094173560935
吹响	-0.28988094173560935
广	-0.28988094173560935
正好	-0.28988094173560935
双重标准	-0.28988094173560935
指引方向	-0.28988094173560935
担心	-0.28988094173560935
明说	-0.28988094173560935
现状	-0.28988094173560935
高级	-0.28988094173560935
科技园区	-0.28988094173560935
保税	-0.28988094173560935
人间正道	-0.28988094173560935
